"analysis_role","matrix","Correction","StageVar","Clock","reference_group","Comparison","contrast","beta","ci_lower","ci_upper","p_value","q_value","fdr_significant","n_model_samples","std_error","statistic","term","model","covariates","residualization"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath1","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",9.03101596426198,6.23537659861115,11.8266553299128,4.61813018350879e-10,3.95839730015039e-09,TRUE,565,1.42325664221683,6.34531798158027,"DiseaseGroupAdvanced_Fibrosis","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath1","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",4.63191966777564,1.96748642103578,7.29635291451551,0.00068524260541636,0.0017131065135409,TRUE,565,1.35645976471755,3.41471217079566,"DiseaseGroupHealthy_Obese","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath1","Healthy","MASH","MASH vs Healthy",6.22415154446348,4.49298303920139,7.95532004972557,4.93443631550484e-12,9.86887263100968e-11,TRUE,565,0.88133580610718,7.06217936606396,"DiseaseGroupMASH","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath1","Healthy","MASL","MASL vs Healthy",4.28211599515266,2.40553343368227,6.15869855662305,8.98252160971017e-06,3.59300864388407e-05,TRUE,565,0.955365927414323,4.48217365961764,"DiseaseGroupMASL","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath1","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",7.30884579075685,4.12520211963996,10.4924894618737,7.93802325891381e-06,3.40200996810592e-05,TRUE,565,1.62078916795973,4.5094364740587,"DiseaseGroupMild_Fibrosis","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath2","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",-3.33037393659225,-7.32849778526801,0.667749912083505,0.102367019509918,0.133522199360763,FALSE,565,2.03544004779334,-1.63619357897707,"DiseaseGroupAdvanced_Fibrosis","Horvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath2","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",-0.410154345608609,-4.22063656941835,3.40032787820113,0.832629998221744,0.84674237107296,FALSE,565,1.93991192201709,-0.211429364886905,"DiseaseGroupHealthy_Obese","Horvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath2","Healthy","MASH","MASH vs Healthy",-0.16237816158361,-2.63817177502538,2.31341545185816,0.897540305854414,0.897540305854414,FALSE,565,1.2604235540476,-0.128828250679833,"DiseaseGroupMASH","Horvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath2","Healthy","MASL","MASL vs Healthy",-0.331439174919226,-3.0151935908888,2.35231524105035,0.808418824137361,0.836295335314511,FALSE,565,1.36629614875888,-0.242582236084249,"DiseaseGroupMASL","Horvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Horvath2","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",3.62931416487445,-0.923705743047337,8.18233407279624,0.117977710776958,0.147472138471198,FALSE,565,2.31793696487263,1.56575188189981,"DiseaseGroupMild_Fibrosis","Horvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Hannum","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",-6.22204149359058,-9.09372692610373,-3.35035606107743,2.44473992993387e-05,8.14913309977957e-05,TRUE,565,1.46197160349047,-4.25592499795166,"DiseaseGroupAdvanced_Fibrosis","Hannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Hannum","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",-1.2514565610274,-3.98836684873374,1.48545372667894,0.3694910485092,0.418291753029283,FALSE,565,1.39335773919565,-0.898158833028644,"DiseaseGroupHealthy_Obese","Hannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Hannum","Healthy","MASH","MASH vs Healthy",-2.91917352274034,-4.69743270697863,-1.14091433850204,0.00133624426106902,0.00276464329876349,TRUE,565,0.905309614196615,-3.22450295121504,"DiseaseGroupMASH","Hannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Hannum","Healthy","MASL","MASL vs Healthy",-1.53968036799529,-3.46730911399707,0.387948378006496,0.117233912561188,0.147472138471198,FALSE,565,0.981353478629541,-1.56893555841413,"DiseaseGroupMASL","Hannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","Hannum","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",-1.0766507791487,-4.34689488323066,2.19359332493326,0.518103822489994,0.565204169989084,FALSE,565,1.66487734433569,-0.646684743961304,"DiseaseGroupMild_Fibrosis","Hannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PhenoAge","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",8.85327321965186,5.21694611936842,12.4896003199353,2.22415971450473e-06,1.02653525284834e-05,TRUE,565,1.85124975786947,4.78232241868906,"DiseaseGroupAdvanced_Fibrosis","PhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PhenoAge","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",4.36528856205786,0.899623089944716,7.830954034171,0.0136542151326321,0.023407225941655,TRUE,565,1.7643661280103,2.47413985836412,"DiseaseGroupHealthy_Obese","PhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PhenoAge","Healthy","MASH","MASH vs Healthy",7.66416459531189,5.41240958420866,9.91591960641512,5.62340155415951e-11,6.74808186499141e-10,TRUE,565,1.14636577076944,6.6856188406321,"DiseaseGroupMASH","PhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PhenoAge","Healthy","MASL","MASL vs Healthy",5.08939613103828,2.6484990296321,7.53029323244445,4.83959490875921e-05,0.000145187847262776,TRUE,565,1.24265778169688,4.09557337989594,"DiseaseGroupMASL","PhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PhenoAge","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",5.42593640186255,1.28492669182324,9.56694611190186,0.0103190862916918,0.0187619750758033,TRUE,565,2.10818306814253,2.57375010920812,"DiseaseGroupMild_Fibrosis","PhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","GrimAgeV1","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",2.32313240176302,0.92392571387592,3.72233908965012,0.00117723114318607,0.00260049213423373,TRUE,565,0.712334443718892,3.26129449761634,"DiseaseGroupAdvanced_Fibrosis","GrimAgeV1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","GrimAgeV1","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",0.773325825878572,-0.560212707049923,2.10686435880707,0.25516137352119,0.306193648225428,FALSE,565,0.678902864926826,1.13908169464261,"DiseaseGroupHealthy_Obese","GrimAgeV1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","GrimAgeV1","Healthy","MASH","MASH vs Healthy",0.402766239170636,-0.463676900879484,1.26920937922076,0.361595340550615,0.417225392943017,FALSE,565,0.441105161606726,0.913084393987952,"DiseaseGroupMASH","GrimAgeV1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","GrimAgeV1","Healthy","MASL","MASL vs Healthy",1.11889700920079,0.179674696536581,2.058119321865,0.019636774034993,0.0318434173540427,TRUE,565,0.478156950943629,2.34002037823078,"DiseaseGroupMASL","GrimAgeV1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","GrimAgeV1","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",0.346606196632602,-1.2467951451886,1.9400075384538,0.669343915716151,0.717154195410162,FALSE,565,0.811198708720525,0.427276563567627,"DiseaseGroupMild_Fibrosis","GrimAgeV1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHannum","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",2.39266959197809,-0.159498434641823,4.944837618598,0.0660829247722685,0.0881105663630247,FALSE,565,1.29930567603614,1.84149860660775,"DiseaseGroupAdvanced_Fibrosis","PCHannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHannum","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",2.70591210511423,0.273523498435171,5.1383007117933,0.0292969631333128,0.0439454446999692,TRUE,565,1.23832611725388,2.18513690974626,"DiseaseGroupHealthy_Obese","PCHannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHannum","Healthy","MASH","MASH vs Healthy",4.20597523621987,2.62557364290037,5.78637682953937,2.43778101137989e-07,1.62518734091993e-06,TRUE,565,0.804580552376929,5.22753778200875,"DiseaseGroupMASH","PCHannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHannum","Healthy","MASL","MASL vs Healthy",3.32263256203438,1.6094809761959,5.03578414787287,0.00015473923217973,0.000442112091942086,TRUE,565,0.87216341407515,3.80964450974791,"DiseaseGroupMASL","PCHannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHannum","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",4.34046603661567,1.43408487550915,7.24684719772219,0.00349069688159922,0.00675618751277268,TRUE,565,1.47963515723199,2.93347046763578,"DiseaseGroupMild_Fibrosis","PCHannum_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath1","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",10.0015005211418,7.1541281103691,12.8488729319145,1.43031088023911e-11,2.14546632035866e-10,TRUE,565,1.44959387333342,6.89951903435051,"DiseaseGroupAdvanced_Fibrosis","PCHorvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath1","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",3.32122017630643,0.607481841409862,6.034958511203,0.0165458421758394,0.027576403626399,TRUE,565,1.38156092586027,2.40396215189597,"DiseaseGroupHealthy_Obese","PCHorvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath1","Healthy","MASH","MASH vs Healthy",8.69018003277765,6.92697641615727,10.453383649398,1.38845202260207e-20,8.33071213561242e-19,TRUE,565,0.897644842810931,9.68108946692633,"DiseaseGroupMASH","PCHorvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath1","Healthy","MASL","MASL vs Healthy",4.28189690376056,2.37058835741521,6.19320545010591,1.29583004967273e-05,4.85936268627274e-05,TRUE,565,0.973044884592444,4.40051324616338,"DiseaseGroupMASL","PCHorvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath1","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",8.39736832661695,5.15481162697663,11.6399250262573,4.98990796705544e-07,2.99394478023326e-06,TRUE,565,1.65078171999963,5.08690411632305,"DiseaseGroupMild_Fibrosis","PCHorvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath2","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",10.8744827930554,7.56357405740938,14.1853915287015,2.41752431466719e-10,2.41752431466719e-09,TRUE,565,1.68557965940823,6.45147960368318,"DiseaseGroupAdvanced_Fibrosis","PCHorvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath2","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",3.57573173555175,0.420211956939989,6.7312515141635,0.0264271708793123,0.0406571859681728,TRUE,565,1.60647132807497,2.22582978797172,"DiseaseGroupHealthy_Obese","PCHorvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath2","Healthy","MASH","MASH vs Healthy",9.85355393666703,7.80331061938808,11.903797253946,1.02306921596828e-19,3.06920764790484e-18,TRUE,565,1.04377640955081,9.4402918541793,"DiseaseGroupMASH","PCHorvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath2","Healthy","MASL","MASL vs Healthy",6.28272234165434,4.06026343931057,8.50518124399811,4.36713106043609e-08,3.27534829532707e-07,TRUE,565,1.13145115699796,5.55280031559121,"DiseaseGroupMASL","PCHorvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCHorvath2","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",9.44512379184346,5.67469697234869,13.2155506113382,1.13964743506703e-06,5.69823717533515e-06,TRUE,565,1.91951976380512,4.92056605508458,"DiseaseGroupMild_Fibrosis","PCHorvath2_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCPhenoAge","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",-0.459778078450615,-3.68117230977932,2.76161615287809,0.779312781289426,0.820329243462554,FALSE,565,1.64000793280795,-0.280351130779839,"DiseaseGroupAdvanced_Fibrosis","PCPhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCPhenoAge","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",3.00904723615108,-0.0611591703930752,6.07925364269523,0.054725121789481,0.074625166076565,FALSE,565,1.56303839285556,1.92512688741686,"DiseaseGroupHealthy_Obese","PCPhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCPhenoAge","Healthy","MASH","MASH vs Healthy",2.13449735263646,0.139684894052073,4.12930981122085,0.0360216660587132,0.0514595229410189,FALSE,565,1.01555662598711,2.10180042945587,"DiseaseGroupMASH","PCPhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCPhenoAge","Healthy","MASL","MASL vs Healthy",3.58054972996424,1.41817774722267,5.7429217127058,0.00121356299597574,0.00260049213423373,TRUE,565,1.10086097842024,3.25249945283956,"DiseaseGroupMASL","PCPhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCPhenoAge","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",4.2344649048515,0.565976228253358,7.90295358144965,0.0237562617286742,0.0375098869400119,TRUE,565,1.86762317773059,2.26730153884519,"DiseaseGroupMild_Fibrosis","PCPhenoAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCGrimAge","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",1.22555600001932,0.433895638704606,2.01721636133402,0.00247083018018399,0.00494166036036798,TRUE,565,0.403033338800702,3.04083032849386,"DiseaseGroupAdvanced_Fibrosis","PCGrimAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCGrimAge","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",0.832255559282583,0.0777497339856394,1.58676138457953,0.0306858716349278,0.0449061536120895,TRUE,565,0.384118009153576,2.16666633547462,"DiseaseGroupHealthy_Obese","PCGrimAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCGrimAge","Healthy","MASH","MASH vs Healthy",0.821745420999403,0.331518569420721,1.31197227257808,0.00105595390634695,0.0024368167069545,TRUE,565,0.249573901153009,3.29259356528472,"DiseaseGroupMASH","PCGrimAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCGrimAge","Healthy","MASL","MASL vs Healthy",1.16567566550666,0.634270918920297,1.69708041209302,1.94284674525185e-05,6.85710615971241e-05,TRUE,565,0.270537518028013,4.30873940887547,"DiseaseGroupMASL","PCGrimAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","PCGrimAge","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",0.590921877181412,-0.310612322808985,1.49245607717181,0.198459156268369,0.243011211757187,FALSE,565,0.458969978061978,1.28749570870976,"DiseaseGroupMild_Fibrosis","PCGrimAge_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","HepClock","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",5.44605159705519,2.87831736426383,8.01378582984655,3.59384066986021e-05,0.000113489705364007,TRUE,565,1.30723041289592,4.16609921505,"DiseaseGroupAdvanced_Fibrosis","HepClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","HepClock","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",1.02822117782122,-1.41900307531439,3.47544543095684,0.40955775002506,0.455064166694511,FALSE,565,1.24587892704055,0.825297832321197,"DiseaseGroupHealthy_Obese","HepClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","HepClock","Healthy","MASH","MASH vs Healthy",4.00358673577693,2.41354594285195,5.5936275287019,1.00681732270541e-06,5.49173085112042e-06,TRUE,565,0.809487857315007,4.94582679603921,"DiseaseGroupMASH","HepClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","HepClock","Healthy","MASL","MASL vs Healthy",3.09592183224158,1.37232137684985,4.81952228763331,0.00045314960046702,0.00123586254672824,TRUE,565,0.877482921010854,3.52818471802858,"DiseaseGroupMASL","HepClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","HepClock","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",5.14124113631702,2.21713334910488,8.06534892352916,0.00059544267623859,0.00155332872062241,TRUE,565,1.48865976128461,3.45360388587416,"DiseaseGroupMild_Fibrosis","HepClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","LiverClock","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",3.84654916154816,1.57546101589933,6.117637307197,0.00093651457054107,0.00224763496929857,TRUE,565,1.15620824633871,3.32686535814702,"DiseaseGroupAdvanced_Fibrosis","LiverClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","LiverClock","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",1.05545717440053,-1.10904331013704,3.21995765893811,0.338574713109144,0.398323191893111,FALSE,565,1.10194459612729,0.957813285812981,"DiseaseGroupHealthy_Obese","LiverClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","LiverClock","Healthy","MASH","MASH vs Healthy",2.050987452731,0.644641441608041,3.45733346385395,0.00433329543890161,0.00812492894794052,TRUE,565,0.715969064600686,2.86463138442285,"DiseaseGroupMASH","LiverClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","LiverClock","Healthy","MASL","MASL vs Healthy",1.58376961160442,0.0592938648213319,3.1082453583875,0.0417587316867976,0.0582679977025083,FALSE,565,0.776108771097649,2.04065418480517,"DiseaseGroupMASL","LiverClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"primary","Raw/pre-ComBat","Raw betas","DiseaseGroup","LiverClock","Healthy","Mild_Fibrosis","Mild_Fibrosis vs Healthy",3.29519532107029,0.708904868059632,5.88148577408095,0.0126133214391492,0.0222588025396751,TRUE,565,1.3166773623151,2.50265966088791,"DiseaseGroupMild_Fibrosis","LiverClock_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"sensitivity","ComBat","ComBat betas","DiseaseGroup","Horvath1","Healthy","Advanced_Fibrosis","Advanced_Fibrosis vs Healthy",9.19715872584098,6.24882187934055,12.1454955723414,1.69629819959876e-09,2.03555783951851e-08,TRUE,565,1.50099474625814,6.12737569453107,"DiseaseGroupAdvanced_Fibrosis","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"sensitivity","ComBat","ComBat betas","DiseaseGroup","Horvath1","Healthy","Healthy_Obese","Healthy_Obese vs Healthy",4.67782987931345,1.86786561392076,7.48779414470614,0.00114244877638675,0.00285612194096687,TRUE,565,1.43054943146468,3.26995333151405,"DiseaseGroupHealthy_Obese","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
"sensitivity","ComBat","ComBat betas","DiseaseGroup","Horvath1","Healthy","MASH","MASH vs Healthy",6.92876940716996,5.10304468949806,8.75449412484185,3.49430423645016e-13,6.98860847290032e-12,TRUE,565,0.929474260239939,7.45450380237676,"DiseaseGroupMASH","Horvath1_EAA_resid ~ DiseaseGroup + Sex + Dataset","Sex + Dataset","Global clock-age residuals within each matrix: lm(Clock ~ Age)"
